card_name,set,set_name,modern,usd,eur
Devoted Druid,shm,Shadowmoor,legal,4.99,3.73
Dusk Urchins,shm,Shadowmoor,legal,4.91,2.09
Elemental Mastery,shm,Shadowmoor,legal,4.33,2.11
Enchanted Evening,shm,Shadowmoor,legal,26.33,10.17
Fire-Lit Thicket,shm,Shadowmoor,legal,16.81,6.2
Fracturing Gust,shm,Shadowmoor,legal,10.86,4.9
Fulminator Mage,shm,Shadowmoor,legal,23.99,19.07
Graven Cairns,shm,Shadowmoor,legal,4.99,2.9
Greater Auramancy,shm,Shadowmoor,legal,42.81,19.28
Kitchen Finks,shm,Shadowmoor,legal,6.99,6.01
Knollspine Dragon,shm,Shadowmoor,legal,7.58,2.89
Manamorphose,shm,Shadowmoor,legal,9.24,6.53
Mana Reflection,shm,Shadowmoor,legal,30.84,12.64
Mistveil Plains,shm,Shadowmoor,legal,4.99,2.58
Mystic Gate,shm,Shadowmoor,legal,23.2,10.28
"Oona, Queen of the Fae",shm,Shadowmoor,legal,5.21,2.05
Painter's Servant,shm,Shadowmoor,legal,8.79,4.75
Polluted Bonds,shm,Shadowmoor,legal,13.54,6.12
Prismatic Omen,shm,Shadowmoor,legal,27.77,12.37
Reflecting Pool,shm,Shadowmoor,legal,13.81,6.84
Rhys the Redeemed,shm,Shadowmoor,legal,28.11,10.05
River Kelpie,shm,Shadowmoor,legal,6.82,2.88
Runed Halo,shm,Shadowmoor,legal,42.95,20.15
Savor the Moment,shm,Shadowmoor,legal,3.49,2.54
Sunken Ruins,shm,Shadowmoor,legal,23.99,11.01
"Sygg, River Cutthroat",shm,Shadowmoor,legal,4.65,2.42
Umbral Mantle,shm,Shadowmoor,legal,5.49,2.91
Vexing Shusher,shm,Shadowmoor,legal,6.99,3.03
Wheel of Sun and Moon,shm,Shadowmoor,legal,5.99,2.81
Wooded Bastion,shm,Shadowmoor,legal,17.61,6.97
Woodfall Primus,shm,Shadowmoor,legal,8.99,5.57
Wound Reflection,shm,Shadowmoor,legal,21.99,5.67
Bitterblossom,mor,Morningtide,legal,42.44,23.96
Door of Destinies,mor,Morningtide,legal,6.09,2.76
Heritage Druid,mor,Morningtide,legal,6.84,3.47
Idyllic Tutor,mor,Morningtide,legal,25.34,11.27
Mutavault,mor,Morningtide,legal,13.99,9.08
Scapeshift,mor,Morningtide,legal,12.99,11.97
Shared Animosity,mor,Morningtide,legal,7.46,4.86
Sigil Tracer,mor,Morningtide,legal,5.49,2.18
Stonehewer Giant,mor,Morningtide,legal,6.99,3.11
Vendilion Clique,mor,Morningtide,legal,24.16,18.53
Demonic Tutor,g08,Judge Gift Cards 2008,not_legal,279.4,223.0
Goblin Piledriver,g08,Judge Gift Cards 2008,legal,29.7,15.7
Living Wish,g08,Judge Gift Cards 2008,not_legal,35.0,18.74
Mind's Desire,g08,Judge Gift Cards 2008,not_legal,18.0,9.5
Orim's Chant,g08,Judge Gift Cards 2008,not_legal,30.23,14.75
Ajani Goldmane,lrw,Lorwyn,legal,7.49,3.73
Austere Command,lrw,Lorwyn,legal,5.37,2.69
Cryptic Command,lrw,Lorwyn,legal,29.99,20.48
Dauntless Dourbark,lrw,Lorwyn,legal,4.35,2.48
Dolmen Gate,lrw,Lorwyn,legal,7.99,3.03
"Doran, the Siege Tower",lrw,Lorwyn,legal,6.99,3.34
Forced Fruition,lrw,Lorwyn,legal,10.16,3.92
Gaddock Teeg,lrw,Lorwyn,legal,40.78,18.43
Garruk Wildspeaker,lrw,Lorwyn,legal,8.99,4.9
Gilt-Leaf Palace,lrw,Lorwyn,legal,25.02,12.21
Jace Beleren,lrw,Lorwyn,legal,4.99,3.14
Liliana Vess,lrw,Lorwyn,legal,8.99,3.91
Mistbind Clique,lrw,Lorwyn,legal,10.99,4.63
Rings of Brighthearth,lrw,Lorwyn,legal,36.02,15.05
Shelldock Isle,lrw,Lorwyn,legal,6.16,2.86
Sower of Temptation,lrw,Lorwyn,legal,3.99,2.41
Thorn of Amethyst,lrw,Lorwyn,legal,20.99,9.13
Thoughtseize,lrw,Lorwyn,legal,26.59,16.36
Thousand-Year Elixir,lrw,Lorwyn,legal,5.76,2.3
Timber Protector,lrw,Lorwyn,legal,7.49,4.09
Vigor,lrw,Lorwyn,legal,6.99,4.21
Wanderwine Prophets,lrw,Lorwyn,legal,6.99,2.71
Adarkar Wastes,10e,Tenth Edition,legal,7.61,4.94
Beacon of Immortality,10e,Tenth Edition,legal,4.99,2.35
Birds of Paradise,10e,Tenth Edition,legal,7.65,4.29
Brushland,10e,Tenth Edition,legal,9.99,5.84
Chromatic Star,10e,Tenth Edition,legal,7.68,2.63
Coat of Arms,10e,Tenth Edition,legal,7.52,4.09
Crucible of Worlds,10e,Tenth Edition,legal,24.99,12.52
Doubling Cube,10e,Tenth Edition,legal,14.66,5.06
Elvish Champion,10e,Tenth Edition,legal,7.95,4.17
Elvish Piper,10e,Tenth Edition,legal,5.06,3.27
Field Marshal,10e,Tenth Edition,legal,5.29,3.35
Goblin King,10e,Tenth Edition,legal,4.99,2.61
Goblin Lore,10e,Tenth Edition,legal,24.97,18.16
Grave Pact,10e,Tenth Edition,legal,16.43,6.63
Hurkyl's Recall,10e,Tenth Edition,legal,3.98,2.83
Karplusan Forest,10e,Tenth Edition,legal,4.99,2.73
Lord of the Undead,10e,Tenth Edition,legal,13.81,7.76
Pithing Needle,10e,Tenth Edition,legal,3.99,2.14
Sculpting Steel,10e,Tenth Edition,legal,7.47,3.78
Seedborn Muse,10e,Tenth Edition,legal,12.99,4.45
Seismic Assault,10e,Tenth Edition,legal,4.49,2.53
"Squee, Goblin Nabob",10e,Tenth Edition,legal,4.33,2.84
Sulfurous Springs,10e,Tenth Edition,legal,7.76,4.99
Time Stretch,10e,Tenth Edition,legal,14.03,6.14
Underground River,10e,Tenth Edition,legal,4.94,2.72
Wrath of God,10e,Tenth Edition,legal,8.91,4.67
Akroma's Memorial,fut,Future Sight,legal,22.13,8.61
Bitter Ordeal,fut,Future Sight,legal,8.49,2.72
Bridge from Below,fut,Future Sight,legal,24.99,11.8
Cloud Key,fut,Future Sight,legal,12.38,4.22
Coalition Relic,fut,Future Sight,legal,5.99,3.9
Daybreak Coronet,fut,Future Sight,legal,13.09,7.42
Dryad Arbor,fut,Future Sight,legal,14.06,5.34
Glittering Wish,fut,Future Sight,legal,4.99,2.72
Graven Cairns,fut,Future Sight,legal,4.86,2.4
Grove of the Burnwillows,fut,Future Sight,legal,28.99,15.14
Horizon Canopy,fut,Future Sight,legal,76.95,50.54
Magus of the Moat,fut,Future Sight,legal,7.36,2.27
Magus of the Moon,fut,Future Sight,legal,9.49,6.29
Pact of Negation,fut,Future Sight,legal,14.26,8.85
Slaughter Pact,fut,Future Sight,legal,3.37,2.1
Sliver Legion,fut,Future Sight,legal,49.99,20.97
Street Wraith,fut,Future Sight,legal,5.0,3.87
Summoner's Pact,fut,Future Sight,legal,6.99,5.86
Sword of the Meek,fut,Future Sight,legal,6.49,3.77
Tarmogoyf,fut,Future Sight,legal,94.99,56.95
Tolaria West,fut,Future Sight,legal,8.99,3.16
"Venser, Shaper Savant",fut,Future Sight,legal,5.53,3.57
All Is Dust,pgpx,Grand Prix Promos,legal,25.51,18.83
Batterskull,pgpx,Grand Prix Promos,legal,19.95,14.3
Chrome Mox,pgpx,Grand Prix Promos,banned,41.92,24.68
Griselbrand,pgpx,Grand Prix Promos,legal,11.15,8.01
Maelstrom Pulse,pgpx,Grand Prix Promos,legal,33.79,19.19
Mutavault,pgpx,Grand Prix Promos,legal,11.58,7.72
Primeval Titan,pgpx,Grand Prix Promos,legal,20.24,13.3
Stoneforge Mystic,pgpx,Grand Prix Promos,banned,28.16,23.41
Umezawa's Jitte,pgpx,Grand Prix Promos,banned,30.35,16.87
Ajani Goldmane,ppro,Pro Tour Promos,legal,11.88,7.05
Avatar of Woe,ppro,Pro Tour Promos,legal,17.98,8.9
Eternal Dragon,ppro,Pro Tour Promos,not_legal,9.08,3.99
Mirari's Wake,ppro,Pro Tour Promos,not_legal,31.92,16.78
"Treva, the Renewer",ppro,Pro Tour Promos,not_legal,28.46,26.99
Damnation,plc,Planar Chaos,legal,29.98,15.91
Extirpate,plc,Planar Chaos,legal,5.99,2.73
Porphyry Nodes,plc,Planar Chaos,legal,4.99,2.54
"Urborg, Tomb of Yawgmoth",plc,Planar Chaos,legal,26.46,13.73
Knight Exemplar,pres,Resale Promos,legal,3.83,7.13
Terastodon,pres,Resale Promos,legal,0.82,2.26
Cunning Wish,g07,Judge Gift Cards 2007,not_legal,35.78,24.48
Decree of Justice,g07,Judge Gift Cards 2007,not_legal,13.47,7.13
Ravenous Baloth,g07,Judge Gift Cards 2007,not_legal,2.91,2.49
Vindicate,g07,Judge Gift Cards 2007,not_legal,36.96,22.0
Yawgmoth's Will,g07,Judge Gift Cards 2007,not_legal,200.87,184.95
Academy Ruins,tsp,Time Spiral,legal,24.99,11.54
Ancestral Vision,tsp,Time Spiral,legal,12.99,11.26
Angel's Grace,tsp,Time Spiral,legal,5.99,3.31
Chromatic Star,tsp,Time Spiral,legal,6.33,2.88
Flagstones of Trokair,tsp,Time Spiral,legal,18.99,9.28
Gauntlet of Power,tsp,Time Spiral,legal,20.99,7.1
Gemstone Caverns,tsp,Time Spiral,legal,23.05,10.09
Greater Gargadon,tsp,Time Spiral,legal,3.88,2.41
Living End,tsp,Time Spiral,legal,14.99,10.22
Lotus Bloom,tsp,Time Spiral,legal,7.49,4.71
Nether Traitor,tsp,Time Spiral,legal,4.99,2.22
Norin the Wary,tsp,Time Spiral,legal,5.8,2.02
Reiterate,tsp,Time Spiral,legal,7.99,2.65
Restore Balance,tsp,Time Spiral,legal,2.99,2.26
Saffi Eriksdotter,tsp,Time Spiral,legal,5.49,2.36
Sedge Sliver,tsp,Time Spiral,legal,8.49,3.47
Swarmyard,tsp,Time Spiral,legal,9.96,5.34
Vesuva,tsp,Time Spiral,legal,14.99,7.12
Walk the Aeons,tsp,Time Spiral,legal,5.84,2.1
Arcum Dagsson,csp,Coldsnap,legal,13.71,6.85
Braid of Fire,csp,Coldsnap,legal,17.73,6.03
Commandeer,csp,Coldsnap,legal,8.31,3.27
Counterbalance,csp,Coldsnap,legal,9.99,4.5
Dark Depths,csp,Coldsnap,banned,53.97,30.58
Field Marshal,csp,Coldsnap,legal,5.1,2.81
Mishra's Bauble,csp,Coldsnap,legal,5.53,4.41
Scrying Sheets,csp,Coldsnap,legal,11.83,5.75
Snow-Covered Island,csp,Coldsnap,legal,2.09,2.15
Snow-Covered Mountain,csp,Coldsnap,legal,2.74,2.1
Thrumming Stone,csp,Coldsnap,legal,21.58,11.47
Wall of Shards,csp,Coldsnap,legal,5.99,3.9
Blood Crypt,dis,Dissension,legal,21.99,11.63
Breeding Pool,dis,Dissension,legal,19.99,12.26
Grand Arbiter Augustin IV,dis,Dissension,legal,9.99,4.6
Hallowed Fountain,dis,Dissension,legal,16.99,7.98
Infernal Tutor,dis,Dissension,legal,15.99,11.75
Pillar of the Paruns,dis,Dissension,legal,3.99,2.5
Pride of the Clouds,dis,Dissension,legal,4.99,3.21
Proclamation of Rebirth,dis,Dissension,legal,7.21,2.92
Tidespout Tyrant,dis,Dissension,legal,3.49,2.96
Voidslime,dis,Dissension,legal,7.99,3.01
Debtors' Knell,gpt,Guildpact,legal,9.01,3.5
Ghostway,gpt,Guildpact,legal,7.13,2.93
Godless Shrine,gpt,Guildpact,legal,16.48,9.48
Leyline of the Void,gpt,Guildpact,legal,40.14,25.15
Orzhov Pontiff,gpt,Guildpact,legal,5.49,2.88
Shattering Spree,gpt,Guildpact,legal,11.92,4.8
Steam Vents,gpt,Guildpact,legal,22.99,10.64
Stitch in Time,gpt,Guildpact,legal,6.87,2.17
Stomping Ground,gpt,Guildpact,legal,24.99,12.2
Exalted Angel,g06,Judge Gift Cards 2006,not_legal,28.3,16.3
Grim Lavamancer,g06,Judge Gift Cards 2006,legal,33.34,17.85
Meddling Mage,g06,Judge Gift Cards 2006,legal,57.88,35.33
Pernicious Deed,g06,Judge Gift Cards 2006,not_legal,45.08,20.74
Birds of Paradise,rav,Ravnica: City of Guilds,legal,8.59,4.33
Chord of Calling,rav,Ravnica: City of Guilds,legal,12.94,8.59
Cloudstone Curio,rav,Ravnica: City of Guilds,legal,15.81,4.78
Copy Enchantment,rav,Ravnica: City of Guilds,legal,14.99,4.67
Dark Confidant,rav,Ravnica: City of Guilds,legal,64.18,34.98
Doubling Season,rav,Ravnica: City of Guilds,legal,47.99,24.85
Glimpse the Unthinkable,rav,Ravnica: City of Guilds,legal,7.8,6.64
Golgari Thug,rav,Ravnica: City of Guilds,legal,3.49,2.2
Life from the Loam,rav,Ravnica: City of Guilds,legal,18.92,11.4
Overgrown Tomb,rav,Ravnica: City of Guilds,legal,15.46,7.86
Privileged Position,rav,Ravnica: City of Guilds,legal,23.14,8.94
Remand,rav,Ravnica: City of Guilds,legal,7.02,3.92
Sacred Foundry,rav,Ravnica: City of Guilds,legal,18.99,11.71
Temple Garden,rav,Ravnica: City of Guilds,legal,16.76,8.86
Watery Grave,rav,Ravnica: City of Guilds,legal,19.99,12.24
Adarkar Wastes,9ed,Ninth Edition,legal,5.99,3.09
Blood Moon,9ed,Ninth Edition,legal,20.38,17.68
Brushland,9ed,Ninth Edition,legal,5.49,4.62
Coat of Arms,9ed,Ninth Edition,legal,6.95,3.84
Defense Grid,9ed,Ninth Edition,legal,7.69,3.8
Elvish Champion,9ed,Ninth Edition,legal,6.84,3.43
Elvish Piper,9ed,Ninth Edition,legal,4.49,2.06
Grave Pact,9ed,Ninth Edition,legal,12.99,5.68
Greater Good,9ed,Ninth Edition,legal,8.99,4.4
Karplusan Forest,9ed,Ninth Edition,legal,3.99,2.03
Lord of the Undead,9ed,Ninth Edition,legal,12.22,5.18
Mindslicer,9ed,Ninth Edition,legal,5.24,2.61
Phyrexian Arena,9ed,Ninth Edition,legal,7.83,4.38
Seedborn Muse,9ed,Ninth Edition,legal,14.99,5.37
Sulfurous Springs,9ed,Ninth Edition,legal,5.83,2.66
Teferi's Puzzle Box,9ed,Ninth Edition,legal,6.99,2.71
Weathered Wayfarer,9ed,Ninth Edition,legal,13.99,5.75
Worship,9ed,Ninth Edition,legal,6.95,4.39
Wrath of God,9ed,Ninth Edition,legal,6.27,3.82
"Erayo, Soratami Ascendant // Erayo's Essence",sok,Saviors of Kamigawa,legal,8.72,3.66
"Kataki, War's Wage",sok,Saviors of Kamigawa,legal,5.49,2.46
"Meishin, the Mind Cage",sok,Saviors of Kamigawa,legal,6.57,2.21
"Michiko Konda, Truth Seeker",sok,Saviors of Kamigawa,legal,9.99,4.77
"Mikokoro, Center of the Sea",sok,Saviors of Kamigawa,legal,5.49,3.38
"Miren, the Moaning Well",sok,Saviors of Kamigawa,legal,10.08,5.06
"Oboro, Palace in the Clouds",sok,Saviors of Kamigawa,legal,18.99,10.89
Pithing Needle,sok,Saviors of Kamigawa,legal,5.49,2.62
"Reki, the History of Kamigawa",sok,Saviors of Kamigawa,legal,5.49,3.25
Sakashima the Impostor,sok,Saviors of Kamigawa,legal,20.73,5.75
Disrupting Shoal,bok,Betrayers of Kamigawa,legal,10.99,5.98
Goryo's Vengeance,bok,Betrayers of Kamigawa,legal,44.56,24.37
"Hokori, Dust Drinker",bok,Betrayers of Kamigawa,legal,6.49,2.19
"Ink-Eyes, Servant of Oni",bok,Betrayers of Kamigawa,legal,4.79,2.29
"Kira, Great Glass-Spinner",bok,Betrayers of Kamigawa,legal,16.38,9.99
Mirror Gallery,bok,Betrayers of Kamigawa,legal,11.99,3.97
Nourishing Shoal,bok,Betrayers of Kamigawa,legal,6.49,3.86
Umezawa's Jitte,bok,Betrayers of Kamigawa,banned,19.99,9.34
Gemstone Mine,g05,Judge Gift Cards 2005,legal,60.98,32.07
Mishra's Factory,g05,Judge Gift Cards 2005,not_legal,47.56,30.55
Regrowth,g05,Judge Gift Cards 2005,not_legal,33.99,20.75
Sol Ring,g05,Judge Gift Cards 2005,not_legal,173.1,136.66
City of Ass,unh,Unhinged,not_legal,6.49,2.83
Forest,unh,Unhinged,legal,8.99,4.38
Island,unh,Unhinged,legal,10.99,5.3
"Johnny, Combo Player",unh,Unhinged,not_legal,7.06,4.56
Mountain,unh,Unhinged,legal,6.99,3.6
Mox Lotus,unh,Unhinged,not_legal,7.44,4.57
Plains,unh,Unhinged,legal,6.2,3.62
"Richard Garfield, Ph.D.",unh,Unhinged,not_legal,5.49,2.87
Super Secret Tech,unh,Unhinged,not_legal,32.99,36.47
Swamp,unh,Unhinged,legal,8.38,4.38
"Azusa, Lost but Seeking",chk,Champions of Kamigawa,legal,26.88,12.66
"Boseiju, Who Shelters All",chk,Champions of Kamigawa,legal,18.22,7.09
Eiganjo Castle,chk,Champions of Kamigawa,legal,8.99,4.13
Forbidden Orchard,chk,Champions of Kamigawa,legal,7.57,2.46
Gifts Ungiven,chk,Champions of Kamigawa,legal,6.99,4.26
Glimpse of Nature,chk,Champions of Kamigawa,banned,16.99,8.78
Hall of the Bandit Lord,chk,Champions of Kamigawa,legal,17.99,9.89
Heartbeat of Spring,chk,Champions of Kamigawa,legal,6.49,2.01
"Isamaru, Hound of Konda",chk,Champions of Kamigawa,legal,7.99,2.75
"Kiki-Jiki, Mirror Breaker",chk,Champions of Kamigawa,legal,12.99,6.63
"Kokusho, the Evening Star",chk,Champions of Kamigawa,legal,6.99,3.79
Konda's Banner,chk,Champions of Kamigawa,legal,7.49,2.94
Lava Spike,chk,Champions of Kamigawa,legal,5.44,2.33
Marrow-Gnawer,chk,Champions of Kamigawa,legal,21.94,6.46
"Minamo, School at Water's Edge",chk,Champions of Kamigawa,legal,24.99,10.34
Myojin of Life's Web,chk,Champions of Kamigawa,legal,8.49,2.63
Nature's Will,chk,Champions of Kamigawa,legal,17.99,3.43
Sensei's Divining Top,chk,Champions of Kamigawa,banned,21.99,7.38
Seshiro the Anointed,chk,Champions of Kamigawa,legal,6.49,2.92
"Shizo, Death's Storehouse",chk,Champions of Kamigawa,legal,12.04,3.99
Through the Breach,chk,Champions of Kamigawa,legal,39.99,24.97
Auriok Champion,5dn,Fifth Dawn,legal,9.35,4.94
Crucible of Worlds,5dn,Fifth Dawn,legal,23.99,14.38
Doubling Cube,5dn,Fifth Dawn,legal,16.44,4.44
Engineered Explosives,5dn,Fifth Dawn,legal,84.99,50.32
Eternal Witness,5dn,Fifth Dawn,legal,7.05,3.11
Krark-Clan Ironworks,5dn,Fifth Dawn,legal,16.99,8.09
Mycosynth Golem,5dn,Fifth Dawn,legal,14.59,6.33
Staff of Domination,5dn,Fifth Dawn,legal,29.98,12.09
Vedalken Orrery,5dn,Fifth Dawn,legal,23.21,10.05
Vedalken Shackles,5dn,Fifth Dawn,legal,8.49,4.22
Aether Vial,dst,Darksteel,legal,35.92,22.11
Arcbound Ravager,dst,Darksteel,legal,45.63,25.12
Blinkmoth Nexus,dst,Darksteel,legal,7.99,4.04
Darksteel Colossus,dst,Darksteel,legal,6.86,2.6
Darksteel Forge,dst,Darksteel,legal,13.1,6.12
Mycosynth Lattice,dst,Darksteel,legal,11.99,4.63
Savage Beating,dst,Darksteel,legal,4.99,2.55
Sword of Fire and Ice,dst,Darksteel,legal,53.97,23.71
Sword of Light and Shadow,dst,Darksteel,legal,27.99,12.43
Trinisphere,dst,Darksteel,legal,27.99,13.16
Armageddon,g04,Judge Gift Cards 2004,not_legal,33.49,20.08
Balance,g04,Judge Gift Cards 2004,not_legal,16.66,10.66
Deranged Hermit,g04,Judge Gift Cards 2004,not_legal,40.02,27.49
Hermit Druid,g04,Judge Gift Cards 2004,not_legal,33.11,18.87
Phyrexian Negator,g04,Judge Gift Cards 2004,not_legal,6.21,4.61
Time Warp,g04,Judge Gift Cards 2004,legal,74.6,48.56
Chalice of the Void,mrd,Mirrodin,legal,48.0,33.98
Chrome Mox,mrd,Mirrodin,banned,34.59,14.77
Extraplanar Lens,mrd,Mirrodin,legal,21.38,8.42
Gilded Lotus,mrd,Mirrodin,legal,4.49,2.29
Glimmervoid,mrd,Mirrodin,legal,12.89,7.14
Mesmeric Orb,mrd,Mirrodin,legal,24.95,10.61
Mind's Eye,mrd,Mirrodin,legal,5.99,2.99
Oblivion Stone,mrd,Mirrodin,legal,8.99,3.99
Sculpting Steel,mrd,Mirrodin,legal,7.78,2.99
Solemn Simulacrum,mrd,Mirrodin,legal,6.63,2.29
Tooth and Nail,mrd,Mirrodin,legal,19.09,7.81
Birds of Paradise,8ed,Eighth Edition,legal,8.92,4.41
Blood Moon,8ed,Eighth Edition,legal,22.32,18.55
Bribery,8ed,Eighth Edition,legal,18.52,10.0
City of Brass,8ed,Eighth Edition,legal,6.88,3.57
Coat of Arms,8ed,Eighth Edition,legal,6.81,4.23
Defense Grid,8ed,Eighth Edition,legal,8.19,3.38
Elvish Champion,8ed,Eighth Edition,legal,6.58,3.23
Elvish Piper,8ed,Eighth Edition,legal,3.99,2.2
Ensnaring Bridge,8ed,Eighth Edition,legal,39.79,29.56
Grave Pact,8ed,Eighth Edition,legal,17.99,6.18
Intruder Alarm,8ed,Eighth Edition,legal,7.99,4.73
Lord of the Undead,8ed,Eighth Edition,legal,11.72,6.16
Phyrexian Arena,8ed,Eighth Edition,legal,8.59,4.53
Teferi's Puzzle Box,8ed,Eighth Edition,legal,6.99,3.69
Worship,8ed,Eighth Edition,legal,7.71,4.28
Wrath of God,8ed,Eighth Edition,legal,6.77,3.74
Sliver Overlord,scg,Scourge,not_legal,13.15,4.86
Stifle,scg,Scourge,not_legal,6.49,4.25
Undead Warchief,scg,Scourge,legal,5.43,2.53
"Akroma, Angel of Wrath",lgn,Legions,legal,2.99,2.16
Seedborn Muse,lgn,Legions,legal,11.99,5.41
Synapse Sliver,lgn,Legions,not_legal,4.49,2.08
Argothian Enchantress,g03,Judge Gift Cards 2003,not_legal,31.11,24.96
Intuition,g03,Judge Gift Cards 2003,not_legal,210.98,231.66
Living Death,g03,Judge Gift Cards 2003,not_legal,29.08,20.56
Aggravated Assault,ons,Onslaught,not_legal,8.99,4.63
Bloodstained Mire,ons,Onslaught,legal,39.99,19.06
Cover of Darkness,ons,Onslaught,not_legal,10.31,3.61
Cryptic Gateway,ons,Onslaught,not_legal,4.99,2.32
Enchantress's Presence,ons,Onslaught,not_legal,5.99,4.66
Flooded Strand,ons,Onslaught,legal,32.99,18.32
Goblin Piledriver,ons,Onslaught,legal,6.97,3.97
Goblin Sharpshooter,ons,Onslaught,not_legal,4.27,2.58
Insurrection,ons,Onslaught,not_legal,7.74,2.9
"Kamahl, Fist of Krosa",ons,Onslaught,not_legal,5.99,2.5
Mana Echoes,ons,Onslaught,not_legal,19.99,9.86
Oversold Cemetery,ons,Onslaught,not_legal,7.03,3.28
Patriarch's Bidding,ons,Onslaught,not_legal,18.85,10.11
Polluted Delta,ons,Onslaught,legal,37.99,20.92
Riptide Laboratory,ons,Onslaught,not_legal,11.99,6.33
Steely Resolve,ons,Onslaught,not_legal,8.02,4.33
Unholy Grotto,ons,Onslaught,not_legal,6.21,3.23
Weathered Wayfarer,ons,Onslaught,legal,13.25,5.54
Windswept Heath,ons,Onslaught,legal,22.41,14.15
Wooded Foothills,ons,Onslaught,legal,29.99,18.44
Battle Screech,jud,Judgment,not_legal,5.49,4.0
Burning Wish,jud,Judgment,not_legal,2.79,2.26
Cunning Wish,jud,Judgment,not_legal,5.99,3.4
Genesis,jud,Judgment,not_legal,4.49,3.29
Mirari's Wake,jud,Judgment,not_legal,11.48,4.91
Solitary Confinement,jud,Judgment,not_legal,10.4,4.45
Sylvan Safekeeper,jud,Judgment,not_legal,6.97,4.17
Test of Endurance,jud,Judgment,not_legal,8.62,3.22
Cabal Coffers,tor,Torment,not_legal,28.31,14.48
Chainer's Edict,tor,Torment,not_legal,8.41,5.16
Circular Logic,tor,Torment,not_legal,4.92,3.43
Grim Lavamancer,tor,Torment,legal,17.54,8.51
Insidious Dreams,tor,Torment,not_legal,9.81,5.19
Hammer of Bogardan,g02,Judge Gift Cards 2002,legal,6.02,3.73
Tradewind Rider,g02,Judge Gift Cards 2002,not_legal,9.71,8.18
Chance Encounter,ody,Odyssey,not_legal,7.99,6.64
Crystal Quarry,ody,Odyssey,not_legal,5.49,3.24
Darkwater Catacombs,ody,Odyssey,not_legal,2.49,2.1
Deserted Temple,ody,Odyssey,not_legal,13.16,6.22
Entomb,ody,Odyssey,not_legal,20.76,12.66
Karmic Justice,ody,Odyssey,not_legal,6.88,3.33
Mindslicer,ody,Odyssey,legal,5.49,2.46
Moment's Peace,ody,Odyssey,not_legal,1.49,2.18
Mossfire Valley,ody,Odyssey,not_legal,3.99,2.22
Patron Wizard,ody,Odyssey,not_legal,15.12,9.05
Petrified Field,ody,Odyssey,not_legal,7.05,5.09
Price of Glory,ody,Odyssey,not_legal,5.99,2.09
Skycloud Expanse,ody,Odyssey,not_legal,4.99,3.19
Squirrel Mob,ody,Odyssey,not_legal,7.99,4.43
Standstill,ody,Odyssey,not_legal,2.49,2.09
Tainted Pact,ody,Odyssey,not_legal,4.95,3.25
Time Stretch,ody,Odyssey,legal,12.5,6.19
Pernicious Deed,apc,Apocalypse,not_legal,4.99,3.19
Phyrexian Arena,apc,Apocalypse,legal,9.14,4.4
Shivan Reef,apc,Apocalypse,legal,4.66,2.71
Standard Bearer,apc,Apocalypse,not_legal,1.93,2.37
Vindicate,apc,Apocalypse,not_legal,5.99,3.98
Yavimaya Coast,apc,Apocalypse,legal,2.99,2.28
Adarkar Wastes,7ed,Seventh Edition,legal,4.99,3.25
Birds of Paradise,7ed,Seventh Edition,legal,9.22,4.92
Brushland,7ed,Seventh Edition,legal,4.49,3.92
City of Brass,7ed,Seventh Edition,legal,7.36,4.26
Coat of Arms,7ed,Seventh Edition,legal,8.1,4.22
Elvish Champion,7ed,Seventh Edition,legal,6.53,3.43
Elvish Piper,7ed,Seventh Edition,legal,3.49,2.79
Ensnaring Bridge,7ed,Seventh Edition,legal,37.78,30.59
Karplusan Forest,7ed,Seventh Edition,legal,2.99,2.4
Lord of Atlantis,7ed,Seventh Edition,legal,7.99,4.37
Meekstone,7ed,Seventh Edition,not_legal,6.35,3.94
Opposition,7ed,Seventh Edition,not_legal,3.49,2.65
Oppression,7ed,Seventh Edition,not_legal,4.49,2.4
Sleight of Hand,7ed,Seventh Edition,legal,3.76,2.21
Static Orb,7ed,Seventh Edition,not_legal,7.23,3.82
Sulfurous Springs,7ed,Seventh Edition,legal,4.99,2.23
Teferi's Puzzle Box,7ed,Seventh Edition,legal,6.45,3.02
Underground River,7ed,Seventh Edition,legal,3.75,2.05
Worship,7ed,Seventh Edition,legal,7.3,4.9
Wrath of God,7ed,Seventh Edition,legal,6.65,4.4
Diabolic Intent,pls,Planeshift,not_legal,9.99,7.22
Eladamri's Call,pls,Planeshift,not_legal,4.45,3.07
"Ertai, the Corrupted",pls,Planeshift,not_legal,1.49,60.2
Lord of the Undead,pls,Planeshift,legal,12.44,4.32
Meddling Mage,pls,Planeshift,legal,28.9,12.28
"Nemata, Grove Guardian",pls,Planeshift,not_legal,7.99,4.88
Orim's Chant,pls,Planeshift,not_legal,3.99,3.27
"Tahngarth, Talruum Hero",pls,Planeshift,not_legal,0.99,60.86
Ball Lightning,g01,Judge Gift Cards 2001,legal,11.45,5.61
Oath of Druids,g01,Judge Gift Cards 2001,not_legal,38.02,26.99
Aura Shards,inv,Invasion,not_legal,13.99,7.92
Captain Sisay,inv,Invasion,not_legal,16.99,10.99
Collective Restraint,inv,Invasion,not_legal,6.99,4.07
Elvish Champion,inv,Invasion,legal,7.58,3.61
Empress Galina,inv,Invasion,not_legal,12.99,6.88
Phyrexian Altar,inv,Invasion,not_legal,53.68,33.72
