card_name,set,set_name,modern,usd,eur
Woodfall Primus,shm,Shadowmoor,legal,8.99,5.68
Wound Reflection,shm,Shadowmoor,legal,21.87,6.01
Bitterblossom,mor,Morningtide,legal,42.03,24.03
Door of Destinies,mor,Morningtide,legal,6.09,2.68
Heritage Druid,mor,Morningtide,legal,6.95,3.55
Idyllic Tutor,mor,Morningtide,legal,25.57,10.86
Maralen of the Mornsong,mor,Morningtide,legal,5.49,2.05
Mutavault,mor,Morningtide,legal,13.99,8.96
Scapeshift,mor,Morningtide,legal,13.99,14.69
Shared Animosity,mor,Morningtide,legal,7.53,5.17
Stonehewer Giant,mor,Morningtide,legal,6.99,3.12
Vendilion Clique,mor,Morningtide,legal,23.95,18.39
Demonic Tutor,g08,Judge Gift Cards 2008,not_legal,279.36,223.00
Goblin Piledriver,g08,Judge Gift Cards 2008,legal,29.70,15.86
Living Wish,g08,Judge Gift Cards 2008,not_legal,35.00,18.74
Mind's Desire,g08,Judge Gift Cards 2008,not_legal,18.00,9.50
Orim's Chant,g08,Judge Gift Cards 2008,not_legal,30.23,14.75
Ajani Goldmane,lrw,Lorwyn,legal,7.99,3.55
Austere Command,lrw,Lorwyn,legal,5.34,2.98
Cryptic Command,lrw,Lorwyn,legal,29.99,20.40
Dauntless Dourbark,lrw,Lorwyn,legal,4.35,2.14
Dolmen Gate,lrw,Lorwyn,legal,9.28,3.02
"Doran, the Siege Tower",lrw,Lorwyn,legal,6.99,3.65
Forced Fruition,lrw,Lorwyn,legal,10.08,3.86
Gaddock Teeg,lrw,Lorwyn,legal,39.86,17.52
Garruk Wildspeaker,lrw,Lorwyn,legal,8.99,5.01
Gilt-Leaf Palace,lrw,Lorwyn,legal,24.99,12.06
Jace Beleren,lrw,Lorwyn,legal,5.49,3.04
Liliana Vess,lrw,Lorwyn,legal,8.99,3.97
Mistbind Clique,lrw,Lorwyn,legal,10.99,4.61
Rings of Brighthearth,lrw,Lorwyn,legal,35.80,15.37
Shelldock Isle,lrw,Lorwyn,legal,6.19,2.97
Sower of Temptation,lrw,Lorwyn,legal,4.49,2.12
Thorn of Amethyst,lrw,Lorwyn,legal,20.99,9.14
Thoughtseize,lrw,Lorwyn,legal,27.99,16.54
Thousand-Year Elixir,lrw,Lorwyn,legal,5.69,2.19
Timber Protector,lrw,Lorwyn,legal,7.49,3.80
Vigor,lrw,Lorwyn,legal,6.99,3.76
Wanderwine Hub,lrw,Lorwyn,legal,3.49,2.14
Wanderwine Prophets,lrw,Lorwyn,legal,7.49,2.87
Adarkar Wastes,10e,Tenth Edition,legal,7.63,5.03
Beacon of Immortality,10e,Tenth Edition,legal,4.99,2.38
Birds of Paradise,10e,Tenth Edition,legal,7.65,4.34
Brushland,10e,Tenth Edition,legal,9.99,6.27
Chromatic Star,10e,Tenth Edition,legal,7.74,2.52
Coat of Arms,10e,Tenth Edition,legal,7.42,3.94
Crucible of Worlds,10e,Tenth Edition,legal,24.99,12.79
Doomed Necromancer,10e,Tenth Edition,legal,2.99,2.14
Doubling Cube,10e,Tenth Edition,legal,14.76,5.37
Elvish Champion,10e,Tenth Edition,legal,7.95,3.91
Elvish Piper,10e,Tenth Edition,legal,5.06,3.27
Field Marshal,10e,Tenth Edition,legal,5.31,3.18
Goblin King,10e,Tenth Edition,legal,4.99,2.69
Goblin Lore,10e,Tenth Edition,legal,24.99,17.89
Grave Pact,10e,Tenth Edition,legal,16.22,7.05
Hurkyl's Recall,10e,Tenth Edition,legal,4.04,2.83
Karplusan Forest,10e,Tenth Edition,legal,4.99,2.72
Lord of the Undead,10e,Tenth Edition,legal,14.09,7.61
Pithing Needle,10e,Tenth Edition,legal,3.99,2.36
Platinum Angel,10e,Tenth Edition,legal,4.53,2.08
Sculpting Steel,10e,Tenth Edition,legal,7.47,4.06
Seedborn Muse,10e,Tenth Edition,legal,12.99,4.61
Seismic Assault,10e,Tenth Edition,legal,4.49,2.33
Shivan Reef,10e,Tenth Edition,legal,3.24,2.13
"Squee, Goblin Nabob",10e,Tenth Edition,legal,4.20,2.69
Sulfurous Springs,10e,Tenth Edition,legal,7.76,5.20
Time Stretch,10e,Tenth Edition,legal,14.03,6.32
Underground River,10e,Tenth Edition,legal,4.94,2.84
Wrath of God,10e,Tenth Edition,legal,8.86,4.78
Akroma's Memorial,fut,Future Sight,legal,22.13,8.78
Bitter Ordeal,fut,Future Sight,legal,8.49,3.24
Bridge from Below,fut,Future Sight,legal,26.77,11.71
Cloud Key,fut,Future Sight,legal,12.33,4.40
Coalition Relic,fut,Future Sight,legal,5.49,3.84
Daybreak Coronet,fut,Future Sight,legal,13.37,7.66
Dryad Arbor,fut,Future Sight,legal,14.01,4.93
Glittering Wish,fut,Future Sight,legal,4.99,2.75
Graven Cairns,fut,Future Sight,legal,4.89,2.64
Grove of the Burnwillows,fut,Future Sight,legal,28.99,14.93
Horizon Canopy,fut,Future Sight,legal,76.34,49.76
Magus of the Moat,fut,Future Sight,legal,7.40,2.43
Magus of the Moon,fut,Future Sight,legal,9.99,6.53
Nimbus Maze,fut,Future Sight,legal,2.99,2.02
Pact of Negation,fut,Future Sight,legal,15.38,9.02
Slaughter Pact,fut,Future Sight,legal,3.41,2.14
Sliver Legion,fut,Future Sight,legal,50.81,21.06
Street Wraith,fut,Future Sight,legal,4.95,3.98
Summoner's Pact,fut,Future Sight,legal,6.99,6.27
Sword of the Meek,fut,Future Sight,legal,6.51,3.79
Tarmogoyf,fut,Future Sight,legal,94.99,56.59
Tolaria West,fut,Future Sight,legal,8.99,2.87
"Venser, Shaper Savant",fut,Future Sight,legal,4.99,3.72
All Is Dust,pgpx,Grand Prix Promos,legal,25.66,19.00
Batterskull,pgpx,Grand Prix Promos,legal,20.68,14.34
Chrome Mox,pgpx,Grand Prix Promos,banned,41.92,28.42
Griselbrand,pgpx,Grand Prix Promos,legal,11.22,7.94
Maelstrom Pulse,pgpx,Grand Prix Promos,legal,33.57,19.33
Mutavault,pgpx,Grand Prix Promos,legal,11.18,7.83
Primeval Titan,pgpx,Grand Prix Promos,legal,20.24,13.33
Stoneforge Mystic,pgpx,Grand Prix Promos,banned,29.70,23.75
Umezawa's Jitte,pgpx,Grand Prix Promos,banned,30.33,16.82
Ajani Goldmane,ppro,Pro Tour Promos,legal,11.92,6.96
Avatar of Woe,ppro,Pro Tour Promos,legal,17.98,8.45
Eternal Dragon,ppro,Pro Tour Promos,not_legal,9.08,4.12
Mirari's Wake,ppro,Pro Tour Promos,not_legal,31.92,16.82
"Treva, the Renewer",ppro,Pro Tour Promos,not_legal,28.46,24.99
Big Game Hunter,plc,Planar Chaos,legal,3.99,2.32
Damnation,plc,Planar Chaos,legal,29.92,16.08
Extirpate,plc,Planar Chaos,legal,5.80,2.73
Porphyry Nodes,plc,Planar Chaos,legal,4.99,2.51
Psychotrope Thallid,plc,Planar Chaos,legal,4.49,2.01
"Urborg, Tomb of Yawgmoth",plc,Planar Chaos,legal,26.46,13.59
Knight Exemplar,pres,Resale Promos,legal,3.83,7.13
Sunblast Angel,pres,Resale Promos,legal,0.95,2.04
Terastodon,pres,Resale Promos,legal,0.81,2.11
Cunning Wish,g07,Judge Gift Cards 2007,not_legal,35.59,23.99
Decree of Justice,g07,Judge Gift Cards 2007,not_legal,13.47,6.96
Ravenous Baloth,g07,Judge Gift Cards 2007,not_legal,2.80,2.56
Vindicate,g07,Judge Gift Cards 2007,not_legal,36.96,23.97
Yawgmoth's Will,g07,Judge Gift Cards 2007,not_legal,199.40,223.46
Academy Ruins,tsp,Time Spiral,legal,24.99,11.34
Ancestral Vision,tsp,Time Spiral,legal,12.99,11.09
Angel's Grace,tsp,Time Spiral,legal,5.99,3.18
Chromatic Star,tsp,Time Spiral,legal,6.25,2.86
Flagstones of Trokair,tsp,Time Spiral,legal,18.99,9.21
Gauntlet of Power,tsp,Time Spiral,legal,20.71,6.93
Gemstone Caverns,tsp,Time Spiral,legal,23.07,9.95
Greater Gargadon,tsp,Time Spiral,legal,3.76,2.40
Living End,tsp,Time Spiral,legal,14.99,10.12
Lotus Bloom,tsp,Time Spiral,legal,7.69,4.63
Nether Traitor,tsp,Time Spiral,legal,4.99,2.24
Norin the Wary,tsp,Time Spiral,legal,5.80,2.32
Reiterate,tsp,Time Spiral,legal,7.99,2.68
Restore Balance,tsp,Time Spiral,legal,2.99,2.49
Saffi Eriksdotter,tsp,Time Spiral,legal,5.55,2.46
Sedge Sliver,tsp,Time Spiral,legal,8.49,3.24
Swarmyard,tsp,Time Spiral,legal,10.09,5.53
Vesuva,tsp,Time Spiral,legal,15.99,6.82
Walk the Aeons,tsp,Time Spiral,legal,5.80,2.26
Arcum Dagsson,csp,Coldsnap,legal,11.99,6.62
Braid of Fire,csp,Coldsnap,legal,17.40,5.75
Commandeer,csp,Coldsnap,legal,8.31,3.39
Counterbalance,csp,Coldsnap,legal,9.99,4.45
Dark Depths,csp,Coldsnap,banned,54.37,30.25
Field Marshal,csp,Coldsnap,legal,5.19,3.33
Mishra's Bauble,csp,Coldsnap,legal,5.65,4.43
Scrying Sheets,csp,Coldsnap,legal,11.86,5.74
Snow-Covered Island,csp,Coldsnap,legal,2.63,2.09
Snow-Covered Mountain,csp,Coldsnap,legal,3.37,2.08
Thrumming Stone,csp,Coldsnap,legal,21.33,10.78
Wall of Shards,csp,Coldsnap,legal,5.99,3.74
Blood Crypt,dis,Dissension,legal,22.99,11.92
Breeding Pool,dis,Dissension,legal,20.99,12.23
Grand Arbiter Augustin IV,dis,Dissension,legal,9.99,4.37
Hallowed Fountain,dis,Dissension,legal,16.99,8.48
Infernal Tutor,dis,Dissension,legal,16.99,11.82
Pillar of the Paruns,dis,Dissension,legal,4.19,2.12
Pride of the Clouds,dis,Dissension,legal,4.99,3.34
Proclamation of Rebirth,dis,Dissension,legal,7.23,2.70
Spell Snare,dis,Dissension,legal,2.29,2.04
Tidespout Tyrant,dis,Dissension,legal,3.49,2.38
Voidslime,dis,Dissension,legal,7.99,3.11
Debtors' Knell,gpt,Guildpact,legal,8.97,3.52
Ghostway,gpt,Guildpact,legal,7.13,2.73
Godless Shrine,gpt,Guildpact,legal,16.41,8.86
Leyline of the Void,gpt,Guildpact,legal,38.26,25.57
Orzhov Pontiff,gpt,Guildpact,legal,5.99,3.63
Shattering Spree,gpt,Guildpact,legal,11.93,5.22
Steam Vents,gpt,Guildpact,legal,22.99,12.27
Stitch in Time,gpt,Guildpact,legal,6.99,2.24
Stomping Ground,gpt,Guildpact,legal,24.99,13.30
Exalted Angel,g06,Judge Gift Cards 2006,not_legal,28.45,16.38
Grim Lavamancer,g06,Judge Gift Cards 2006,legal,33.02,17.94
Meddling Mage,g06,Judge Gift Cards 2006,legal,56.83,35.33
Pernicious Deed,g06,Judge Gift Cards 2006,not_legal,45.08,20.97
Birds of Paradise,rav,Ravnica: City of Guilds,legal,8.69,4.27
Chord of Calling,rav,Ravnica: City of Guilds,legal,12.87,8.64
Cloudstone Curio,rav,Ravnica: City of Guilds,legal,15.97,5.04
Copy Enchantment,rav,Ravnica: City of Guilds,legal,14.99,4.45
Dark Confidant,rav,Ravnica: City of Guilds,legal,64.78,34.97
Doubling Season,rav,Ravnica: City of Guilds,legal,47.99,25.23
Glimpse the Unthinkable,rav,Ravnica: City of Guilds,legal,7.80,6.57
Golgari Thug,rav,Ravnica: City of Guilds,legal,3.49,2.13
Life from the Loam,rav,Ravnica: City of Guilds,legal,18.92,11.34
Overgrown Tomb,rav,Ravnica: City of Guilds,legal,15.48,7.96
Privileged Position,rav,Ravnica: City of Guilds,legal,23.08,8.90
Remand,rav,Ravnica: City of Guilds,legal,6.76,3.94
Sacred Foundry,rav,Ravnica: City of Guilds,legal,19.99,11.64
Temple Garden,rav,Ravnica: City of Guilds,legal,16.83,8.59
Watery Grave,rav,Ravnica: City of Guilds,legal,19.99,12.11
Adarkar Wastes,9ed,Ninth Edition,legal,5.99,3.16
Blood Moon,9ed,Ninth Edition,legal,20.38,17.87
Brushland,9ed,Ninth Edition,legal,5.49,4.64
Coat of Arms,9ed,Ninth Edition,legal,6.94,3.86
Defense Grid,9ed,Ninth Edition,legal,7.62,3.77
Elvish Champion,9ed,Ninth Edition,legal,6.89,3.40
Elvish Piper,9ed,Ninth Edition,legal,3.99,2.24
Grave Pact,9ed,Ninth Edition,legal,13.99,6.15
Greater Good,9ed,Ninth Edition,legal,9.49,4.92
Hell's Caretaker,9ed,Ninth Edition,legal,3.89,2.40
Lord of the Undead,9ed,Ninth Edition,legal,12.22,5.35
Mindslicer,9ed,Ninth Edition,legal,5.19,2.42
Phyrexian Arena,9ed,Ninth Edition,legal,7.83,4.29
Seedborn Muse,9ed,Ninth Edition,legal,14.99,7.75
Sulfurous Springs,9ed,Ninth Edition,legal,5.73,2.89
Teferi's Puzzle Box,9ed,Ninth Edition,legal,6.99,2.31
Urza's Power Plant,9ed,Ninth Edition,legal,4.99,2.14
Weathered Wayfarer,9ed,Ninth Edition,legal,13.99,5.49
Worship,9ed,Ninth Edition,legal,6.95,4.30
Wrath of God,9ed,Ninth Edition,legal,6.28,4.09
Enduring Ideal,sok,Saviors of Kamigawa,legal,5.99,2.27
"Erayo, Soratami Ascendant // Erayo's Essence",sok,Saviors of Kamigawa,legal,8.72,3.63
"Kataki, War's Wage",sok,Saviors of Kamigawa,legal,5.45,2.42
"Michiko Konda, Truth Seeker",sok,Saviors of Kamigawa,legal,9.99,4.68
"Mikokoro, Center of the Sea",sok,Saviors of Kamigawa,legal,5.49,3.28
"Miren, the Moaning Well",sok,Saviors of Kamigawa,legal,10.25,5.02
"Oboro, Palace in the Clouds",sok,Saviors of Kamigawa,legal,18.99,11.46
Pithing Needle,sok,Saviors of Kamigawa,legal,5.49,2.85
"Reki, the History of Kamigawa",sok,Saviors of Kamigawa,legal,5.49,3.35
Sakashima the Impostor,sok,Saviors of Kamigawa,legal,20.64,7.20
Disrupting Shoal,bok,Betrayers of Kamigawa,legal,13.99,6.24
Goryo's Vengeance,bok,Betrayers of Kamigawa,legal,44.56,23.11
"Hokori, Dust Drinker",bok,Betrayers of Kamigawa,legal,6.49,2.20
"Ink-Eyes, Servant of Oni",bok,Betrayers of Kamigawa,legal,4.79,2.10
"Kira, Great Glass-Spinner",bok,Betrayers of Kamigawa,legal,15.99,9.90
Mirror Gallery,bok,Betrayers of Kamigawa,legal,11.99,3.74
Nourishing Shoal,bok,Betrayers of Kamigawa,legal,6.49,3.81
Umezawa's Jitte,bok,Betrayers of Kamigawa,banned,19.99,9.27
Gemstone Mine,g05,Judge Gift Cards 2005,legal,60.98,30.39
Mishra's Factory,g05,Judge Gift Cards 2005,not_legal,46.76,31.42
Regrowth,g05,Judge Gift Cards 2005,not_legal,33.99,20.48
Sol Ring,g05,Judge Gift Cards 2005,not_legal,173.10,129.97
City of Ass,unh,Unhinged,not_legal,6.49,2.97
Forest,unh,Unhinged,legal,8.99,3.94
Island,unh,Unhinged,legal,11.72,5.12
"Johnny, Combo Player",unh,Unhinged,not_legal,7.07,4.40
Mountain,unh,Unhinged,legal,6.99,3.58
Mox Lotus,unh,Unhinged,not_legal,7.37,4.57
Plains,unh,Unhinged,legal,6.09,3.60
"Richard Garfield, Ph.D.",unh,Unhinged,not_legal,5.49,2.99
Super Secret Tech,unh,Unhinged,not_legal,32.99,29.98
Swamp,unh,Unhinged,legal,8.29,4.33
"Azusa, Lost but Seeking",chk,Champions of Kamigawa,legal,26.88,12.73
"Boseiju, Who Shelters All",chk,Champions of Kamigawa,legal,17.89,6.95
Eiganjo Castle,chk,Champions of Kamigawa,legal,9.49,4.64
Forbidden Orchard,chk,Champions of Kamigawa,legal,7.33,2.45
Gifts Ungiven,chk,Champions of Kamigawa,legal,6.99,4.44
Glimpse of Nature,chk,Champions of Kamigawa,banned,18.45,8.71
Hall of the Bandit Lord,chk,Champions of Kamigawa,legal,17.99,9.62
Heartbeat of Spring,chk,Champions of Kamigawa,legal,6.49,2.35
"Isamaru, Hound of Konda",chk,Champions of Kamigawa,legal,7.99,2.43
"Kiki-Jiki, Mirror Breaker",chk,Champions of Kamigawa,legal,12.99,6.55
"Kokusho, the Evening Star",chk,Champions of Kamigawa,legal,6.99,3.81
Konda's Banner,chk,Champions of Kamigawa,legal,7.99,2.91
Lava Spike,chk,Champions of Kamigawa,legal,5.60,2.35
Marrow-Gnawer,chk,Champions of Kamigawa,legal,21.83,6.13
"Minamo, School at Water's Edge",chk,Champions of Kamigawa,legal,24.99,10.14
Myojin of Life's Web,chk,Champions of Kamigawa,legal,7.99,2.95
Nature's Will,chk,Champions of Kamigawa,legal,17.99,3.47
Sensei's Divining Top,chk,Champions of Kamigawa,banned,21.99,7.38
Seshiro the Anointed,chk,Champions of Kamigawa,legal,6.49,3.08
"Shizo, Death's Storehouse",chk,Champions of Kamigawa,legal,11.66,4.27
Through the Breach,chk,Champions of Kamigawa,legal,39.99,24.31
Auriok Champion,5dn,Fifth Dawn,legal,9.19,5.30
Crucible of Worlds,5dn,Fifth Dawn,legal,24.99,14.80
Doubling Cube,5dn,Fifth Dawn,legal,16.33,4.44
Engineered Explosives,5dn,Fifth Dawn,legal,91.65,50.59
Eternal Witness,5dn,Fifth Dawn,legal,7.16,3.16
Krark-Clan Ironworks,5dn,Fifth Dawn,legal,17.99,7.92
Mycosynth Golem,5dn,Fifth Dawn,legal,14.59,6.38
Staff of Domination,5dn,Fifth Dawn,legal,29.81,11.81
Vedalken Orrery,5dn,Fifth Dawn,legal,23.21,9.81
Vedalken Shackles,5dn,Fifth Dawn,legal,8.99,4.16
Aether Vial,dst,Darksteel,legal,36.10,21.90
Arcbound Ravager,dst,Darksteel,legal,46.21,25.13
Blinkmoth Nexus,dst,Darksteel,legal,7.97,4.04
Darksteel Colossus,dst,Darksteel,legal,6.84,2.91
Darksteel Forge,dst,Darksteel,legal,13.10,6.04
Mycosynth Lattice,dst,Darksteel,legal,11.99,4.78
Retract,dst,Darksteel,legal,6.99,2.57
Savage Beating,dst,Darksteel,legal,4.99,2.45
Sword of Fire and Ice,dst,Darksteel,legal,49.99,23.80
Sword of Light and Shadow,dst,Darksteel,legal,27.99,12.23
Trinisphere,dst,Darksteel,legal,27.99,13.26
Armageddon,g04,Judge Gift Cards 2004,not_legal,33.52,20.08
Balance,g04,Judge Gift Cards 2004,not_legal,16.66,10.99
Deranged Hermit,g04,Judge Gift Cards 2004,not_legal,40.02,26.65
Hermit Druid,g04,Judge Gift Cards 2004,not_legal,32.89,18.81
Phyrexian Negator,g04,Judge Gift Cards 2004,not_legal,6.21,4.28
Time Warp,g04,Judge Gift Cards 2004,legal,73.76,48.56
Chalice of the Void,mrd,Mirrodin,legal,44.99,34.30
Chrome Mox,mrd,Mirrodin,banned,34.70,15.60
Extraplanar Lens,mrd,Mirrodin,legal,21.25,8.18
Gilded Lotus,mrd,Mirrodin,legal,4.49,2.38
Glimmervoid,mrd,Mirrodin,legal,13.06,7.19
Isochron Scepter,mrd,Mirrodin,legal,5.37,2.01
Mesmeric Orb,mrd,Mirrodin,legal,24.93,10.53
Mind's Eye,mrd,Mirrodin,legal,6.49,2.84
Oblivion Stone,mrd,Mirrodin,legal,8.87,4.13
Sculpting Steel,mrd,Mirrodin,legal,7.92,2.94
Solemn Simulacrum,mrd,Mirrodin,legal,6.53,2.27
Sword of Kaldra,mrd,Mirrodin,legal,7.09,2.01
Tooth and Nail,mrd,Mirrodin,legal,19.11,7.73
Birds of Paradise,8ed,Eighth Edition,legal,8.61,4.40
Blood Moon,8ed,Eighth Edition,legal,23.02,18.21
Bribery,8ed,Eighth Edition,legal,18.45,9.74
City of Brass,8ed,Eighth Edition,legal,6.79,3.61
Coat of Arms,8ed,Eighth Edition,legal,6.73,4.01
Defense Grid,8ed,Eighth Edition,legal,8.19,3.42
Elvish Champion,8ed,Eighth Edition,legal,6.48,3.26
Elvish Piper,8ed,Eighth Edition,legal,3.99,2.42
Ensnaring Bridge,8ed,Eighth Edition,legal,39.79,29.52
Grave Pact,8ed,Eighth Edition,legal,17.99,6.58
Intruder Alarm,8ed,Eighth Edition,legal,7.98,4.72
Lord of the Undead,8ed,Eighth Edition,legal,11.64,6.16
Phyrexian Arena,8ed,Eighth Edition,legal,8.49,4.57
Teferi's Puzzle Box,8ed,Eighth Edition,legal,6.99,3.06
Worship,8ed,Eighth Edition,legal,7.53,4.19
Wrath of God,8ed,Eighth Edition,legal,6.77,3.80
Sliver Overlord,scg,Scourge,not_legal,13.12,4.82
Stifle,scg,Scourge,not_legal,6.49,4.37
Undead Warchief,scg,Scourge,legal,5.46,2.55
"Akroma, Angel of Wrath",lgn,Legions,legal,2.99,2.22
Magma Sliver,lgn,Legions,not_legal,3.99,2.13
Seedborn Muse,lgn,Legions,legal,10.99,6.09
Synapse Sliver,lgn,Legions,not_legal,4.49,2.09
Argothian Enchantress,g03,Judge Gift Cards 2003,not_legal,31.11,24.62
Intuition,g03,Judge Gift Cards 2003,not_legal,210.69,231.49
Living Death,g03,Judge Gift Cards 2003,not_legal,29.07,20.42
Aggravated Assault,ons,Onslaught,not_legal,8.99,4.50
Bloodstained Mire,ons,Onslaught,legal,39.99,19.76
Cover of Darkness,ons,Onslaught,not_legal,10.13,3.77
Cryptic Gateway,ons,Onslaught,not_legal,4.49,2.08
Enchantress's Presence,ons,Onslaught,not_legal,6.49,4.36
Flooded Strand,ons,Onslaught,legal,29.99,18.13
Goblin Piledriver,ons,Onslaught,legal,6.97,3.83
Goblin Sharpshooter,ons,Onslaught,not_legal,4.45,2.40
Insurrection,ons,Onslaught,not_legal,7.93,3.15
"Kamahl, Fist of Krosa",ons,Onslaught,not_legal,5.99,2.64
Mana Echoes,ons,Onslaught,not_legal,18.99,9.54
Oversold Cemetery,ons,Onslaught,not_legal,6.96,3.20
Patriarch's Bidding,ons,Onslaught,not_legal,18.73,10.26
Polluted Delta,ons,Onslaught,legal,39.91,21.79
Riptide Laboratory,ons,Onslaught,not_legal,11.76,6.47
Steely Resolve,ons,Onslaught,not_legal,8.03,4.38
Unholy Grotto,ons,Onslaught,not_legal,6.12,3.15
Weathered Wayfarer,ons,Onslaught,legal,13.31,5.52
Windswept Heath,ons,Onslaught,legal,22.41,13.71
Wooded Foothills,ons,Onslaught,legal,32.88,18.54
Battle Screech,jud,Judgment,not_legal,5.49,4.34
Burning Wish,jud,Judgment,not_legal,2.49,2.18
Cunning Wish,jud,Judgment,not_legal,5.99,3.43
Genesis,jud,Judgment,not_legal,4.99,3.34
Mirari's Wake,jud,Judgment,not_legal,11.38,4.78
Solitary Confinement,jud,Judgment,not_legal,10.40,4.36
Sylvan Safekeeper,jud,Judgment,not_legal,7.02,4.27
Test of Endurance,jud,Judgment,not_legal,8.49,3.30
Cabal Coffers,tor,Torment,not_legal,28.35,14.23
Chainer's Edict,tor,Torment,not_legal,8.54,5.19
Circular Logic,tor,Torment,not_legal,4.92,3.61
Grim Lavamancer,tor,Torment,legal,17.46,8.25
Insidious Dreams,tor,Torment,not_legal,9.81,4.98
Hammer of Bogardan,g02,Judge Gift Cards 2002,legal,6.02,3.97
Tradewind Rider,g02,Judge Gift Cards 2002,not_legal,9.71,8.09
Chance Encounter,ody,Odyssey,not_legal,7.99,6.58
Crystal Quarry,ody,Odyssey,not_legal,5.49,3.15
Deserted Temple,ody,Odyssey,not_legal,13.16,6.59
Entomb,ody,Odyssey,not_legal,20.75,13.60
Karmic Justice,ody,Odyssey,not_legal,6.88,3.22
Mindslicer,ody,Odyssey,legal,5.49,2.43
Patron Wizard,ody,Odyssey,not_legal,15.20,9.08
Petrified Field,ody,Odyssey,not_legal,7.01,4.99
Price of Glory,ody,Odyssey,not_legal,5.99,2.02
Seize the Day,ody,Odyssey,not_legal,4.99,2.62
Skycloud Expanse,ody,Odyssey,not_legal,4.99,3.07
Squirrel Mob,ody,Odyssey,not_legal,8.49,4.30
Tainted Pact,ody,Odyssey,not_legal,4.92,3.25
Time Stretch,ody,Odyssey,legal,12.50,6.02
Pernicious Deed,apc,Apocalypse,not_legal,4.99,3.49
Phyrexian Arena,apc,Apocalypse,legal,9.18,4.44
Shivan Reef,apc,Apocalypse,legal,4.66,2.74
Standard Bearer,apc,Apocalypse,not_legal,2.15,2.37
Vindicate,apc,Apocalypse,not_legal,4.99,4.10
Yavimaya Coast,apc,Apocalypse,legal,2.99,2.21
Adarkar Wastes,7ed,Seventh Edition,legal,4.99,3.65
Birds of Paradise,7ed,Seventh Edition,legal,9.22,5.16
Brushland,7ed,Seventh Edition,legal,4.99,3.49
City of Brass,7ed,Seventh Edition,legal,7.21,4.21
Coat of Arms,7ed,Seventh Edition,legal,8.10,4.05
Elvish Champion,7ed,Seventh Edition,legal,6.53,3.68
Elvish Piper,7ed,Seventh Edition,legal,3.49,2.96
Ensnaring Bridge,7ed,Seventh Edition,legal,37.60,31.25
Karplusan Forest,7ed,Seventh Edition,legal,2.99,2.41
Lord of Atlantis,7ed,Seventh Edition,legal,7.99,4.58
Meekstone,7ed,Seventh Edition,not_legal,6.35,3.98
Opposition,7ed,Seventh Edition,not_legal,3.99,2.54
Oppression,7ed,Seventh Edition,not_legal,4.49,2.71
Sleight of Hand,7ed,Seventh Edition,legal,3.77,2.14
Static Orb,7ed,Seventh Edition,not_legal,6.99,3.86
Sulfurous Springs,7ed,Seventh Edition,legal,5.03,2.19
Teferi's Puzzle Box,7ed,Seventh Edition,legal,6.37,3.30
Underground River,7ed,Seventh Edition,legal,3.82,2.25
Worship,7ed,Seventh Edition,legal,7.25,4.87
Wrath of God,7ed,Seventh Edition,legal,6.64,4.26
Diabolic Intent,pls,Planeshift,not_legal,9.99,8.01
Eladamri's Call,pls,Planeshift,not_legal,4.64,3.05
"Ertai, the Corrupted",pls,Planeshift,not_legal,1.49,60.20
Lord of the Undead,pls,Planeshift,legal,12.44,4.86
Meddling Mage,pls,Planeshift,legal,28.90,12.29
"Nemata, Grove Guardian",pls,Planeshift,not_legal,7.49,5.19
Orim's Chant,pls,Planeshift,not_legal,3.99,3.18
Skyship Weatherlight,pls,Planeshift,not_legal,0.99,49.77
"Tahngarth, Talruum Hero",pls,Planeshift,not_legal,0.99,60.86
Ball Lightning,g01,Judge Gift Cards 2001,legal,11.29,5.74
Oath of Druids,g01,Judge Gift Cards 2001,not_legal,38.03,26.53
Aura Shards,inv,Invasion,not_legal,13.99,7.80
Captain Sisay,inv,Invasion,not_legal,16.99,10.52
Collective Restraint,inv,Invasion,not_legal,6.99,4.09
Elvish Champion,inv,Invasion,legal,7.54,3.83
Empress Galina,inv,Invasion,not_legal,11.99,7.15
Phyrexian Altar,inv,Invasion,not_legal,53.64,33.39
Saproling Symbiosis,inv,Invasion,not_legal,11.99,3.66
Sterling Grove,inv,Invasion,not_legal,18.85,6.19
Tangle,inv,Invasion,not_legal,4.45,3.21
Lightning Bolt,btd,Beatdown Box Set,legal,4.99,3.19
Overburden,pcy,Prophecy,not_legal,3.99,3.10
Rhystic Study,pcy,Prophecy,not_legal,14.26,8.64
Spore Frog,pcy,Prophecy,not_legal,2.79,2.35
Belbe's Portal,nem,Nemesis,not_legal,3.99,2.44
Kor Haven,nem,Nemesis,not_legal,5.99,5.30
Moggcatcher,nem,Nemesis,not_legal,5.60,3.09
Parallax Tide,nem,Nemesis,not_legal,1.78,2.01
Parallax Wave,nem,Nemesis,not_legal,4.99,4.31
Stronghold Gambit,nem,Nemesis,not_legal,2.49,2.85
Tangle Wire,nem,Nemesis,not_legal,4.99,2.67
Counterspell,g00,Judge Gift Cards 2000,not_legal,30.99,24.28
Vampiric Tutor,g00,Judge Gift Cards 2000,not_legal,89.60,67.40
Giant Growth,fnm,Friday Night Magic 2000,legal,2.29,2.48
Llanowar Elves,fnm,Friday Night Magic 2000,legal,34.99,23.00
